modulus,character,zero_index,imaginary_part,real_part,spacing,local_density,height_normalized,spacing_ratio,regime
5,2,26,26.63562884417797,0.5,0.5853119251511281,1.4741000653648293,1.0244472632376143,0.9041896827438495,2.0
5,3,27,27.300267620217653,0.5,0.6646387760396841,1.4971126856568657,1.0111210229710241,1.1355291896164148,2.0
5,4,28,27.76727185699173,0.5,0.467004236774077,1.5364648564132983,0.9916882806068475,0.7026436819662674,2.0
5,1,29,28.03818189953216,0.5,0.2709100425404287,1.525476352744543,0.9668338586045572,0.5801018946033397,2.0
5,2,30,28.4666983940885,0.5,0.4285164945563409,1.4728624662784693,0.9488899464696167,1.5817667390177759,2.0
5,3,31,29.11648362838829,0.5,0.6497852342997916,1.4993197022112785,0.9392414073673643,1.516359912755607,2.0
5,4,32,29.648763233901164,0.5,0.5322796055128727,1.528103190024641,0.9265238510594114,0.8191623592162063,2.0
5,1,33,30.010603506612803,0.5,0.361840272711639,1.5251071662006992,0.9094122274731152,0.6797936065256369,2.0
5,2,34,30.54763431611549,0.5,0.5370308095026886,1.477264125621597,0.8984598328269262,1.4841653900992497,2.0
5,3,35,31.34633935740776,0.5,0.7987050412922692,1.5069767180002132,0.895609695925936,1.487261116418816,2.0
5,4,36,31.59732276078992,0.5,0.25098340338215763,1.499864210454742,0.8777034100219422,0.31423791062602746,2.0
5,1,37,32.10464238971925,0.5,0.5073196289293342,1.5274707855352432,0.8676930375599798,2.0213273949308457,2.0
5,2,38,32.91735559778463,0.5,0.8127132080653752,1.6079254613469793,0.8662461999417007,1.6019746954805487,2.0
5,3,39,33.10085222859265,0.5,0.1834966308080226,1.5857255667345715,0.8487398007331449,0.22578275951098115,2.0
5,4,40,33.533593667613204,0.5,0.4327414390205533,1.5356311823169897,0.83833984169033,2.358307273081733,2.0
5,1,41,34.06380768727833,0.5,0.5302140196651237,1.5177796400054424,0.8308245777384958,1.2252443881158812,2.0
5,2,42,34.663883252720794,0.5,0.6000755654424665,1.5245477182260276,0.8253305536362093,1.1317610308031207,2.0
5,3,43,35.08723629916494,0.5,0.4233530464441486,1.4895460498063764,0.8159822395154638,0.7054995584297599,2.0
5,4,44,35.62171033172866,0.5,0.5344740325637147,1.464622458704689,0.8095843257211058,1.2624782957224472,2.0
5,1,45,36.13042934452219,0.5,0.5087190127935344,1.4988841878451336,0.8028984298782709,0.951812402098113,2.0
5,2,46,36.94951161113246,0.5,0.8190822666102662,1.5471937625990326,0.803250252415923,1.6100877812929197,2.0
5,3,47,37.20598956972583,0.5,0.2564779585933721,1.5409334824327157,0.7916167993558687,0.3131284475914662,0.0
5,4,48,37.53961947355103,0.5,0.33362990382519797,1.5640695513163887,0.7820754056989797,1.3008131601442794,0.0
5,1,49,38.11730452290229,0.5,0.5776850493512597,1.5528365708814795,0.7779041739367814,1.7315145996443173,0.0
5,2,50,38.7150284263694,0.5,0.5977239034671129,1.5431411086434046,0.774300568527388,1.0346881992849855,0.0
5,3,51,39.24301029541768,0.5,0.5279818690482827,1.5375359507658615,0.7694707901062291,0.8833206535420622,0.0
5,4,52,39.47428370162889,0.5,0.2312734062112085,1.5027948351645666,0.7591208404159402,0.4380328563707916,0.0
5,1,53,39.99301384262673,0.5,0.5187301409978389,1.4610183686118823,0.7545851668420138,2.2429303459305343,0.0
5,2,54,40.68172162294236,0.5,0.6887077803156316,1.4609126561019399,0.7533652152396734,1.327680282836121,0.0
5,3,55,41.07095087533229,0.5,0.38922925238992434,1.4414971287349885,0.7467445613696779,0.5651587850678009,0.0
5,4,56,41.55690405346801,0.5,0.48595317813572336,1.484810812820866,0.7420875723833573,1.2485011728997757,0.0
5,1,57,42.15343290165357,0.5,0.5965288481855566,1.5114344182967077,0.7395339105553257,1.2275438767044142,0.0
5,2,58,42.71380115427171,0.5,0.5603682526181402,1.51655100394421,0.7364448474874432,0.9393816482180115,0.0
5,3,59,43.110832021877215,0.5,0.3970308676055083,1.5137850971290787,0.7306920681674104,0.7085177751425237,0.0
5,4,60,43.44041960919134,0.5,0.32958758731412274,1.5033985245268777,0.7240069934865223,0.8301308895750708,0.0
5,1,61,44.08186763176321,0.5,0.641448022571872,1.5305681189857587,0.722653567733823,1.9462141393101733,0.0
5,2,62,44.51868447304198,0.5,0.43681684127876963,1.4996944397634941,0.7180432979522899,0.6809855606497343,0.0
5,3,63,45.19089748575448,0.5,0.6722130127125041,1.4996554138418763,0.717315833107214,1.5388898714267025,0.0
5,4,64,45.83977469906263,0.5,0.6488772133081468,1.5562540177295663,0.7162464796728536,0.9652851120656041,0.0
5,1,65,46.16351688508001,0.5,0.3237421860173768,1.5543800622950388,0.7102079520781539,0.4989267297072337,0.0
5,2,66,46.67882634522,0.5,0.5153094601399957,1.5487887441647734,0.7072549446245455,1.5917278698808086,0.0
5,3,67,47.21602508165117,0.5,0.537198736431165,1.5641102142036705,0.7047167922634503,1.0424779244014317,0.0
5,4,68,47.76952962438145,0.5,0.5535045427302805,1.5973075546439446,0.7024930827114919,1.0303533965985134,0.0
5,1,69,48.07653947427743,0.5,0.3070098498959837,1.5779722777559728,0.6967614416561947,0.5546654565499886,0.0
5,2,70,48.62943122391814,0.5,0.5528917496407075,1.5326979266933536,0.6947061603416878,1.8008925440927375,0.0
5,3,71,49.22957139371232,0.5,0.6001401697941802,1.5259003793912085,0.6933742449818636,1.0854569093935236,0.0
5,4,72,49.54055523739157,0.5,0.3109838436792529,1.468980467656847,0.6880632671859941,0.5181853495757595,0.0
5,1,73,49.98382157556186,0.5,0.4432663381702895,1.4375563090411794,0.6847098845967379,1.4253677391275414,0.0
5,2,74,50.58821865712866,0.5,0.6043970815667947,1.4607897512005523,0.6836245764476846,1.363507736819401,0.0
5,3,75,51.260364240900586,0.5,0.672145583771929,1.4874873472432177,0.6834715232120078,1.1120927024159482,0.0
5,4,76,51.64877548722953,0.5,0.38841124632894264,1.4941603538860428,0.679589151147757,0.5778677353636196,0.0
5,1,77,52.08809949168906,0.5,0.4393240044595288,1.4992873621748368,0.6764688245673903,1.1310795158785607,0.0
5,2,78,52.73629848350255,0.5,0.6481989918134943,1.5439283426478716,0.6761063908141353,1.475446333989718,0.0
5,3,79,53.19007305178664,0.5,0.45377456828408924,1.5437303654996795,0.6732920639466663,0.7000544184966172,0.0
5,4,80,53.557029676494935,0.5,0.36695662470829404,1.5285216606961873,0.6694628709561867,0.8086760483204468,0.0
5,1,81,54.11574195211734,0.5,0.5587122756224048,1.5447974589696176,0.6680955796557696,1.5225567219737308,0.0
5,2,82,54.5323103075285,0.5,0.4165683554111581,1.5143187341437232,0.6650281744820549,0.7455865453235325,0.0
5,3,83,55.1490635734085,0.5,0.6167532658799999,1.4906772619429969,0.6644465490772108,1.4805571711544359,0.0
5,4,84,55.69835866263319,0.5,0.5492950892246924,1.4911282386222093,0.6630756983646808,0.8906237220178211,0.0
5,1,85,55.88892236138337,0.5,0.1905636987501822,1.4722477077775689,0.6575167336633337,0.3469240895984617,0.0
5,2,86,56.53270759097146,0.5,0.6437852295880901,1.4671070546964586,0.6573570650112961,3.3783203926580723,0.0
5,3,87,57.30258457425433,0.5,0.7698769832828702,1.5005920288689971,0.6586503974052222,1.1958599668020602,0.0
5,4,88,57.60117061539868,0.5,0.29858604114434684,1.5203396513117957,0.6545587569931668,0.3878360408582829,0.0
5,1,89,58.30059616265014,0.5,0.6994255472514581,1.569232575939915,0.655062878232024,2.342458959470686,0.0
5,2,90,58.50721903650082,0.5,0.20662287385068367,1.5397825657583615,0.6500802115166758,0.29541796787757085,0.0
5,3,91,59.08154561566013,0.5,0.5743265791593117,1.5352918715090238,0.6492477540182432,2.7795885734042676,0.0
5,4,92,59.65649055618224,0.5,0.5749449405221085,1.5273887161737407,0.6484401147411113,1.0010766720281377,0.0
5,1,93,60.102866057293646,0.5,0.44637550111140456,1.529696507023343,0.6462673769601467,0.7763795620256266,0.0
5,2,94,60.76127009070528,0.5,0.6584040334116352,1.56942088847007,0.6463964903266519,1.4750003792150623,0.0
5,3,95,61.12289003004164,0.5,0.3616199393363573,1.5207426901460144,0.6433988424214909,0.5492371264230576,0.0
5,4,96,61.70593366908233,0.5,0.5830436390406888,1.5069693813834582,0.6427701423862743,1.6123105382703369,0.0
5,1,97,62.025523011849,0.5,0.31958934276667605,1.511715318712645,0.6394383815654536,0.5481396611967375,0.0
5,2,98,62.66116478357949,0.5,0.6356417717304836,1.508594566971606,0.6393996406487703,1.9889329419678095,0.0
5,3,99,63.10334659984738,0.5,0.4421818162678903,1.532906651754809,0.6374075414125998,0.6956462522343141,0.0
5,4,100,63.53457930015117,0.5,0.431232700303795,1.4947922574721442,0.6353457930015117,0.9752384300727058,0.0
5,1,101,64.18138057686386,0.5,0.6468012767126865,1.4951373247769713,0.6354592136323154,1.499889215861941,0.0
5,2,102,64.77094339876498,0.5,0.5895628219011257,1.5224250918972477,0.6350092490074999,0.9115053465842392,0.0
5,3,103,65.07519910794305,0.5,0.3042557091780651,1.5017543694975835,0.6317980495916801,0.5160700401645936,0.0
5,4,104,65.67700272587012,0.5,0.6018036179270752,1.5302624057079108,0.6315096415949051,1.9779534114670323,0.0
5,1,105,66.11321543450349,0.5,0.4362127086333629,1.5239955764628619,0.6296496708047952,0.724842283494251,0.0
5,2,106,66.64544112475409,0.5,0.5322256902505984,1.5397180506037618,0.6287305766486234,1.22010587889115,0.0
5,3,107,67.21871112265792,0.5,0.5732699979038358,1.5335890808411319,0.6282122534827843,1.077118238380999,0.0
5,4,108,67.77890340585961,0.5,0.5601922832016868,1.5578867330720494,0.6275824389431445,0.9771875124287548,0.0
5,1,109,68.25891273156161,0.5,0.4800093257019995,1.5628351810515169,0.62622855717029,0.8568652944638673,0.0
5,2,110,68.55976723852442,0.5,0.300854506962807,1.5158572781962207,0.6232706112593128,0.6267680456474802,0.0
5,3,111,69.00029635122725,0.5,0.44052911270283346,1.4880310831322132,0.6216242914524978,1.4642596421442131,0.0
5,4,112,69.433585155136,0.5,0.43328880390875213,1.4737904088752982,0.6199427245994286,0.9835645168836653,0.0
5,1,113,70.19802723964953,0.5,0.7644420845135329,1.4754765672560588,0.6212214799968985,1.764278415729661,0.0
5,2,114,70.58209556577205,0.5,0.3840683261225166,1.4739643854356466,0.6191411891734391,0.5024165125170021,0.0
5,3,115,71.24095695851088,0.5,0.658861392738828,1.4900356083033086,0.6194865822479206,1.715479637153555,0.0
5,4,116,71.53125863299516,0.5,0.290301674484283,1.4725873217111547,0.6166487813189238,0.44061114778257815,0.0
5,1,117,72.17934506992941,0.5,0.6480864369342498,1.498832896639321,0.6169174792301659,2.2324584867984885,0.0
5,2,118,72.45769959895492,0.5,0.2783545290255063,1.5016213342788178,0.6140483016860586,0.42950216693663984,0.0
5,3,119,73.18518833884396,0.5,0.72748873988904,1.548828479769937,0.615001582679361,2.613532973348454,0.0
5,4,120,73.67385495143387,0.5,0.48866661258990973,1.5577125341699583,0.6139487912619489,0.6717170806855973,0.0
5,1,121,74.02477201027362,0.5,0.3509170588397552,1.5262428924190108,0.6117749752915176,0.7181113867794477,0.0
5,2,122,74.65394918761228,0.5,0.6291771773386614,1.5002045819998873,0.611917616291904,1.7929512444305893,0.0
5,3,123,75.34165939453543,0.5,0.6877102069231427,1.5526033834004342,0.6125338162157352,1.093031075653552,0.0
5,4,124,75.70352686079902,0.5,0.3618674662635897,1.5524793792137639,0.6105123133935405,0.5261917921541499,0.0
5,1,125,76.43024105340156,0.5,0.7267141926025431,1.6168501928012033,0.6114419284272125,2.0082330144406892,0.0
5,2,126,76.65004643186373,0.5,0.2198053784621692,1.5872287097984517,0.6083337018401883,0.30246468377752717,0.0
5,3,127,77.19253915235907,0.5,0.5424927204953462,1.5890715183530584,0.6078152689162132,2.4680593545563076,0.0
5,4,128,77.58710669091705,0.5,0.394567538557979,1.528593173583389,0.6061492710227895,0.7273231946738422,0.0
5,1,129,78.15935429198146,0.5,0.5722476010644044,1.5210811491178313,0.6058864673797012,1.4503159665789804,0.0
5,2,130,78.53711269797553,0.5,0.3777584059940722,1.4926136815192228,0.6041316361382734,0.660131043435439,0.0
5,3,131,79.22528033340414,0.5,0.6881676354286128,1.4680101467102544,0.6047731323160621,1.821713625717204,0.0
5,4,132,79.55416787412365,0.5,0.32888754071950643,1.434608419267001,0.6026830899554821,0.4779177685603665,0.0
5,1,133,80.30134684062068,0.5,0.7471789664970316,1.4857151906871906,0.6037695251174487,2.2718372513061156,0.0
5,2,134,80.5001093176937,0.5,0.19876247707301786,1.459628570901469,0.6007470844604007,0.2660172274453439,0.0
5,3,135,81.10424324232287,0.5,0.604133924629167,1.5016523922975042,0.6007721721653546,3.03947673386678,0.0
5,4,136,81.60983511059007,0.5,0.5055918682672029,1.5019535303671236,0.6000723169896328,0.8368870670150633,0.0
5,1,137,82.02292521126691,0.5,0.4130901006768397,1.498054640731796,0.5987074832939191,0.8170426120432054,0.0
5,2,138,82.65818793866801,0.5,0.6352627274010985,1.5014153296591726,0.5989723763671595,1.5378309147574183,0.0
5,3,139,83.08138146563806,0.5,0.42319352697005286,1.5039666462127772,0.5977077803283314,0.6661708750037412,0.0
5,4,140,83.77515168882921,0.5,0.6937702231911516,1.5173627444659021,0.5983939406344944,1.639368702442951,0.0
5,1,141,84.05350598443577,0.5,0.27835429560656166,1.522557801887388,0.5961241559179842,0.4012197213166756,0.0
5,2,142,84.67682546490985,0.5,0.6233194804740805,1.5200429320273483,0.5963156722880976,2.2393025374938276,0.0
5,3,143,85.12612593505925,0.5,0.4493004701493959,1.5528913511362288,0.5952875939514632,0.7208189126508122,0.0
5,4,144,85.61339188468763,0.5,0.4872659496283802,1.5308778055753556,0.5945374436436641,1.0844990869169588,0.0
5,1,145,86.14387289638988,0.5,0.5304810117022498,1.5308482483731627,0.5940956751475164,1.0886888609943464,0.0
5,2,146,86.70554876786724,0.5,0.5616758714773624,1.540723270692501,0.5938736216977208,1.058804856511286,0.0
5,3,147,86.9459933108476,0.5,0.2404445429803559,1.487476328271199,0.5914693422506639,0.4280841588368759,0.0
5,4,148,87.63948772509238,0.5,0.6934944142447819,1.4955564242972315,0.5921587008452188,2.8842177312439143,0.0
5,1,149,88.05214657742422,0.5,0.41265885233184463,1.4740179126233395,0.5909540038753304,0.5950427917739348,0.0
5,2,150,88.55974377072694,0.5,0.5075971933027148,1.4937272459002577,0.5903982918048463,1.2300649566449247,0.0
5,3,151,89.15908444859315,0.5,0.5993406778662091,1.4934811521050617,0.5904575129045904,1.1807407246808426,0.0
5,4,152,89.74472650718646,0.5,0.585642058593308,1.528938807508885,0.5904258322841214,0.9771438519379806,0.0
5,1,153,90.28983789026218,0.5,0.5451113830757208,1.5589589430719812,0.5901296594134783,0.930792751437729,0.0
5,2,154,90.57654295957784,0.5,0.28670506931565853,1.5452538290300495,0.5881593698673886,0.5259568561895774,0.0
5,3,155,90.84985533683056,0.5,0.27331237725272217,1.5040534996645927,0.5861280989472939,0.9532875644825408,0.0
5,4,156,91.64174550581863,0.5,0.7918901689880755,1.5309940928334544,0.5874470865757605,2.8973812929658984,0.0
5,1,157,91.95291154588108,0.5,0.31116604006244586,1.4766838228417623,0.5856873346871406,0.39294090550470195,0.0
5,2,158,92.67885564753529,0.5,0.725944101654207,1.4994842688153796,0.5865750357438942,2.332979850592057,0.0
5,3,159,93.04481016504342,0.5,0.36595451750812913,1.4802341392503067,0.5851874853147384,0.5041083971537609,0.0
5,4,160,93.66895968812256,0.5,0.6241495230791401,1.4837121907621988,0.5854309980507659,1.7055385115317658,0.0
5,1,161,94.04938889528704,0.5,0.38042920716448236,1.4833417042765915,0.5841576950017828,0.6095161385170925,0.0
5,2,162,94.51829305923296,0.5,0.46890416394592194,1.4986623602065463,0.5834462534520553,1.2325661519021764,0.0
5,3,163,95.02075056391978,0.5,0.5024575046868165,1.5304637249496913,0.582949389962698,1.0715569263845655,0.0
5,4,164,95.67442556236452,0.5,0.6536749984447425,1.5562932664453233,0.5833806436729544,1.3009557870016897,0.0
5,1,165,96.00254202873852,0.5,0.3281164663739986,1.5033627318626446,0.5818335880529607,0.5019565795765026,0.0
5,2,166,96.68931904392008,0.5,0.686777015181562,1.5357991362457823,0.5824657773730125,2.093089148408509,0.0
5,3,167,97.31244930803636,0.5,0.6231302641162841,1.5491871027226713,0.5827092772936309,0.9073254496607582,0.0
5,4,168,97.80182933225544,0.5,0.48938002421907356,1.5920303155476572,0.58215374602533,0.7853574964989165,0.0
5,1,169,97.97507790523704,0.5,0.17324857298160623,1.552009468880962,0.5797341887883849,0.3540164379575301,0.0
5,2,170,98.5000046364001,0.5,0.5249267311630632,1.542164857126386,0.5794117919788242,3.0299050787494486,0.0
5,3,171,99.18284784995971,0.5,0.6828432135596074,1.5440268601029485,0.5800166540933317,1.3008352842817774,0.0
5,4,172,99.52789797546458,0.5,0.34505012550486924,1.5093396764483558,0.5786505696247941,0.505313838745135,0.0
5,1,173,100.19660312356332,0.5,0.6687051480987378,1.5021477809367423,0.5791711163211752,1.9379942178554612,0.0
5,2,174,100.46369614262368,0.5,0.2670930190603542,1.4819246411627902,0.5773775640380671,0.3994182186569865,0.0
5,3,175,101.1275704937328,0.5,0.6638743511091292,1.4600828791610667,0.5778718313927589,2.485554858171398,0.0
5,4,176,101.72913621698534,0.5,0.6015657232525342,1.4902640159872236,0.5780064557783258,0.9061439446297384,0.0
5,1,177,101.9795252663865,0.5,0.25038904940116424,1.5009853786865526,0.5761555099795848,0.4162289168461352,0.0
5,2,178,102.6230337198771,0.5,0.6435084534905968,1.5442427624270572,0.5765338973026803,2.570034332689969,0.0
5,3,179,103.1216896365774,0.5,0.49865591670030085,1.5295508284642958,0.5760988247853486,0.7749018897816039,0.0
5,4,180,103.69536758054984,0.5,0.5736779439724415,1.526799874246263,0.5760853754474992,1.1504484851369565,0.0
5,1,181,104.0678404262376,0.5,0.37247284568775285,1.5326040031861146,0.5749604443438541,0.6492716856230502,0.0
5,2,182,104.49192057806036,0.5,0.42408015182276415,1.4993028762159089,0.5741314317475844,1.1385532038979136,0.0
5,3,183,104.88229847379932,0.5,0.39037789573896475,1.4837795153715687,0.5731273140644771,0.9205285700381362,0.0
5,4,184,105.76724601125048,0.5,0.8849475374511542,1.4964681156576762,0.5748219891915787,2.2668997069518886,0.0
5,1,185,106.21821071445832,0.5,0.45096470320784476,1.5226206036019962,0.5741524903484234,0.5095948450308404,0.0
5,2,186,106.63228648718102,0.5,0.4140757727226969,1.5502521970813954,0.5732918628343066,0.9181999606116709,0.0
5,3,187,107.12961010420194,0.5,0.49732361702092476,1.531356705815509,0.5728856155304917,1.2010449530791028,0.0
5,4,188,107.67724634802616,0.5,0.5476362438242148,1.5439490828843565,0.5727513103618412,1.1011667756795334,0.0
5,1,189,108.2313117643563,0.5,0.5540654163301468,1.563188738077096,0.5726524431976524,1.0117398594019933,0.0
5,2,190,108.43300727507544,0.5,0.2016955107191336,1.5455688487932526,0.5707000382898707,0.36402833451519884,0.0
5,3,191,108.95673466356595,0.5,0.5237273884905136,1.515308636888442,0.5704541081862092,2.5966239239693243,0.0
5,4,192,109.44213917570788,0.5,0.48540451214192615,1.4701833869826357,0.5700111415401452,0.926826671297368,0.0
5,1,193,110.10012846147995,0.5,0.657989285772075,1.4274920538099864,0.5704669868470464,1.3555483505264312,0.0
5,2,194,110.65291858292407,0.5,0.5527901214441187,1.467620908571552,0.5703758689841447,0.8401202472400182,0.0
5,3,195,111.23597840160632,0.5,0.5830598186822442,1.5157780166227852,0.5704409148800323,1.0547580285245484,0.0
5,4,196,111.34364139230796,0.5,0.10766299070164109,1.481991702462341,0.5680798030219794,0.18465170682652587,0.0
5,1,197,112.00094928106006,0.5,0.6573078887521007,1.482517940441203,0.5685327374673099,6.105235276007258,0.0
5,2,198,112.64779134724702,0.5,0.6468420661869629,1.5217065215326233,0.5689282391275102,0.9840777469063895,0.0
5,3,199,113.16018601610256,0.5,0.512394668855535,1.5729718381245117,0.5686441508346862,0.7921480306251953,0.0
5,4,200,113.61475826733135,0.5,0.45457225122879663,1.5610113690050798,0.5680737913366568,0.8871525776099735,0.0
5,1,201,114.02220854822818,0.5,0.4074502808968248,1.5321435452464034,0.56727466939417,0.8963377764379764,0.0
5,2,202,114.56475838823332,0.5,0.5425498400051367,1.5041173578232512,0.5671522692486798,1.3315731156472612,0.0
5,3,203,115.12102662871932,0.5,0.5562682404860055,1.513435467021037,0.5670986533434449,1.0252850511959213,0.0
5,4,204,115.46304933137796,0.5,0.3420227026586389,1.506730582203912,0.5659953398596959,0.6148521122827673,0.0
5,1,205,116.04940306909418,0.5,0.5863537377162231,1.5364612296169653,0.5660946491175326,1.7143708097688553,0.0
5,2,206,116.49663844255277,0.5,0.44723537345858233,1.4848061341080276,0.5655176623424891,0.7627398696229174,0.0
5,3,207,117.18492554509352,0.5,0.6882871025407553,1.4924139484655325,0.5661107514255725,1.5389818055268303,0.0
5,4,208,117.54328768402767,0.5,0.3583621389341545,1.4990653818973676,0.5651119600193638,0.5206579312779362,0.0
5,1,209,118.00399750534788,0.5,0.4607098213202079,1.5054699802349965,0.564612428255253,1.2855984806052818,0.0
5,2,210,118.58297688580684,0.5,0.5789793804589607,1.5215369340938956,0.5646808423133659,1.25671160818721,0.0
5,3,211,119.2099964345823,0.5,0.6270195487754506,1.54166644053181,0.5649762864198213,1.0829738846285133,0.0
5,4,212,119.63242646367767,0.5,0.42243002909538063,1.550117889445797,0.564303898413574,0.6737110986736747,0.0
5,1,213,120.24494031062724,0.5,0.6125138469495681,1.5857080403070156,0.5645302362001279,1.449977048888417,0.0
5,2,214,120.72961123129728,0.5,0.484670920670041,1.5826931599445666,0.564157061828492,0.791281573606526,0.0
5,3,215,121.0597361945397,0.5,0.3301249632424117,1.5601021012687628,0.5630685404397195,0.6811321850834896,0.0
5,4,216,121.64818899051248,0.5,0.5884527959727848,1.5401558194498555,0.5631860601412615,1.782515294187802,0.0
5,1,217,122.24449886191164,0.5,0.596309871399157,1.568269687500751,0.5633387044327726,1.0133520912469853,0.0
5,2,218,122.58644553931153,0.5,0.34194667739988915,1.5404179237884519,0.562323144675741,0.5734378949614896,0.0
5,3,219,123.15874062509464,0.5,0.5722950857831108,1.5139213949998511,0.5623686786534001,1.6736383875250849,0.0
5,4,220,123.54453983775576,0.5,0.3857992126611265,1.4792676310871555,0.5615660901716171,0.6741263768379399,0.0
5,1,221,124.11217467262182,0.5,0.5676348348660554,1.4829687736650843,0.5615935505548498,1.4713219110808486,0.0
5,2,222,124.60891851335144,0.5,0.4967438407296214,1.4738869715533032,0.5613014347448263,0.8751116214473305,0.0
5,3,223,125.19744506686,0.5,0.588526553508558,1.5033808520963934,0.5614235204791929,1.1847686981767613,0.0
5,4,224,125.59637715673831,0.5,0.39893208987831486,1.514356646805907,0.5606981123068675,0.6778489220240661,0.0
5,1,225,126.1562739496589,0.5,0.5598967929205827,1.505908776688475,0.5606945508873729,1.4034889825267414,0.0
5,2,226,126.67283949841624,0.5,0.5165655487573417,1.514751337108465,0.5604992898160011,0.9226085151564939,0.0
5,3,227,127.05581825328107,0.5,0.3829787548648369,1.5224141127000166,0.5597172610276699,0.7413943027872003,0.0
5,4,228,127.59447647651407,0.5,0.5386582232329999,1.5118149474768212,0.5596248968268162,1.406496356235495,0.0
5,1,229,128.18103067324228,0.5,0.5865541967282013,1.5297985430054124,0.5597424920228921,1.0889171861291416,0.0
5,2,230,128.81857259401286,0.5,0.6375419207705875,1.5472678802341666,0.5600807504087516,1.0869275581468782,0.0
5,3,231,129.0090017237419,0.5,0.19042912972903991,1.5175690581510368,0.5584805269426056,0.2986927189021093,0.0
5,4,232,129.68725845186577,0.5,0.6782567281238698,1.519462698269149,0.5589968036718352,3.5617278149039273,0.0
5,1,233,130.2561355330979,0.5,0.5688770812321309,1.5476648353960136,0.5590392082965575,0.8387341513083185,0.0
5,2,234,130.64428374659178,0.5,0.38814821349387785,1.5349855753006985,0.5583089048999649,0.6823059432332687,0.0
5,3,235,131.04441015264857,0.5,0.40012640605678484,1.5166058549664274,0.5576357878836109,1.0308598420564312,0.0
5,4,236,131.62948206130085,0.5,0.5850719086522815,1.5191261000677767,0.5577520426326307,1.4622176887002298,0.0
5,1,237,132.03800242652983,0.5,0.4085203652289806,1.4843852731480032,0.5571223731077208,0.6982395824985188,0.0
5,2,238,132.58444412789154,0.5,0.5464417013617151,1.4654757070970288,0.5570774963356787,1.337611898626958,0.0
5,3,239,133.17326239692815,0.5,0.5888182690366079,1.479891317463755,0.5572103029160174,1.0775500251340477,0.0
5,4,240,133.62867354679344,0.5,0.4554111498652844,1.513681696209133,0.5567861397783059,0.7734324388582628,0.0
5,1,241,134.15432592732049,0.5,0.525652380527049,1.4965517728335291,0.5566569540552717,1.1542369585868566,0.0
5,2,242,134.51779934573972,0.5,0.36347341841923253,1.4882707703928817,0.5558586749823955,0.6914710783860494,0.0
5,3,243,135.07362960551035,0.5,0.5558302597706302,1.5086060425060022,0.5558585580473677,1.529218456161028,0.0
5,4,244,135.69602763663815,0.5,0.6223980311278012,1.533967796767993,0.556131260805894,1.119762769635178,0.0
